Date,Close
17/05/2022 23:58:00,"224,96508"
18/05/2022 23:58:00,"229,2914602"
19/05/2022 23:58:00,"235,3089375"
20/05/2022 23:58:00,"236,5180609"
21/05/2022 23:58:00,"236,5180609"
22/05/2022 23:58:00,"234,1887808"
23/05/2022 23:58:00,"249,431767"
24/05/2022 23:58:00,"256,0501011"
25/05/2022 23:58:00,"241,7318668"
26/05/2022 23:58:00,"226,8678774"
27/05/2022 23:58:00,"220,7323461"
28/05/2022 23:58:00,"220,7323461"
29/05/2022 23:58:00,"218,9824376"
30/05/2022 23:58:00,"224,8442067"
31/05/2022 23:58:00,"231,6460765"
01/06/2022 23:58:00,"228,7165098"
02/06/2022 23:58:00,"227,0685988"
03/06/2022 23:58:00,"227,6440684"
04/06/2022 23:58:00,"227,6440684"
05/06/2022 23:58:00,"228,0318794"
06/06/2022 23:58:00,"235,0626524"
07/06/2022 23:58:00,"231,2116829"
08/06/2022 23:58:00,"241,4470524"
09/06/2022 23:58:00,"251,7756335"
10/06/2022 23:58:00,"253,3685243"
11/06/2022 23:58:00,"253,3685243"
12/06/2022 23:58:00,"130,0863907"
13/06/2022 23:58:00,"256,0353163"
14/06/2022 23:58:00,"252,3678026"
15/06/2022 23:58:00,"256,2800509"
16/06/2022 23:58:00,"257,3789754"
17/06/2022 23:58:00,"257,9096214"
18/06/2022 23:58:00,"257,9096214"
19/06/2022 23:58:00,"260,9139084"
20/06/2022 23:58:00,"270,6525288"
21/06/2022 23:58:00,"275,1195809"
22/06/2022 23:58:00,"269,7011691"
23/06/2022 23:58:00,"272,1518603"
24/06/2022 23:58:00,"273,2004392"
25/06/2022 23:58:00,"273,2004392"
26/06/2022 23:58:00,"277,7393715"
27/06/2022 23:58:00,"278,2355717"
28/06/2022 23:58:00,"276,229961"
29/06/2022 23:58:00,"283,1820585"
30/06/2022 23:58:00,"271,7519724"
01/07/2022 23:58:00,"262,5602253"
02/07/2022 23:58:00,"262,5602253"
03/07/2022 23:58:00,"133,5294858"
04/07/2022 23:58:00,"263,1366147"
05/07/2022 23:58:00,"236,6723052"
06/07/2022 23:58:00,"236,0619698"
07/07/2022 23:58:00,"237,1193246"
08/07/2022 23:58:00,"234,8024465"
09/07/2022 23:58:00,"234,8024465"
10/07/2022 23:58:00,"230,5382994"
11/07/2022 23:58:00,"239,6917473"
12/07/2022 23:58:00,"256,7567071"
13/07/2022 23:58:00,"256,8860694"
14/07/2022 23:58:00,"257,8820546"
15/07/2022 23:58:00,"262,9314775"
16/07/2022 23:58:00,"262,9314775"
17/07/2022 23:58:00,"134,0213565"
18/07/2022 23:58:00,"259,1849228"
19/07/2022 23:58:00,"264,6290241"
20/07/2022 23:58:00,"272,9530448"
21/07/2022 23:58:00,"258,5370701"
22/07/2022 23:58:00,"257,4690848"
23/07/2022 23:58:00,"257,4690848"
24/07/2022 23:58:00,"258,0983834"
25/07/2022 23:58:00,"255,8811564"
26/07/2022 23:58:00,"249,0491957"
27/07/2022 23:58:00,"251,0384989"
28/07/2022 23:58:00,"237,452552"
29/07/2022 23:58:00,"237,2625834"
30/07/2022 23:58:00,"237,2625834"
31/07/2022 23:58:00,"238,0348399"
01/08/2022 23:58:00,"235,3927028"
02/08/2022 23:58:00,"244,6614666"
03/08/2022 23:58:00,"237,430904"
04/08/2022 23:58:00,"241,88992"
05/08/2022 23:58:00,"246,7718034"
06/08/2022 23:58:00,"246,7718034"
07/08/2022 23:58:00,"245,8058193"
08/08/2022 23:58:00,"239,5606613"
09/08/2022 23:58:00,"245,5246469"
10/08/2022 23:58:00,"239,8130537"
11/08/2022 23:58:00,"242,7332959"
12/08/2022 23:58:00,"228,6796875"
13/08/2022 23:58:00,"228,6796875"
14/08/2022 23:58:00,"235,385727"
15/08/2022 23:58:00,"232,6991904"
16/08/2022 23:58:00,"239,6537948"
17/08/2022 23:58:00,"243,8936306"
18/08/2022 23:58:00,"247,2840826"
19/08/2022 23:58:00,"249,2214338"
20/08/2022 23:58:00,"249,2214338"
21/08/2022 23:58:00,"249,113934"
22/08/2022 23:58:00,"248,2297143"
23/08/2022 23:58:00,"246,3298695"
24/08/2022 23:58:00,"247,9953742"
25/08/2022 23:58:00,"244,5455941"
26/08/2022 23:58:00,"245,7214217"
27/08/2022 23:58:00,"245,7214217"
28/08/2022 23:58:00,"245,4794394"
29/08/2022 23:58:00,"241,0779582"
30/08/2022 23:58:00,"247,3557075"
31/08/2022 23:58:00,"246,9248607"
01/09/2022 23:58:00,"247,3583186"
02/09/2022 23:58:00,"246,5147013"
03/09/2022 23:58:00,"246,5147013"
04/09/2022 23:58:00,"247,1574721"
05/09/2022 23:58:00,"243,7923139"
06/09/2022 23:58:00,"243,0924372"
07/09/2022 23:58:00,"231,0611689"
08/09/2022 23:58:00,"242,0134269"
09/09/2022 23:58:00,"243,7483238"
10/09/2022 23:58:00,"240,9083651"
11/09/2022 23:58:00,"238,1014043"
12/09/2022 23:58:00,"247,2123641"
13/09/2022 23:58:00,"247,204497"
14/09/2022 23:58:00,"249,581644"
15/09/2022 23:58:00,"250,3117764"
16/09/2022 23:58:00,"247,684826"
17/09/2022 23:58:00,"247,684826"
18/09/2022 23:58:00,"232,062656"
19/09/2022 23:58:00,"249,3063163"
20/09/2022 23:58:00,"232,9262678"
21/09/2022 23:58:00,"243,6765164"
22/09/2022 23:58:00,"250,714914"
23/09/2022 23:58:00,"260,5611439"
24/09/2022 23:58:00,"260,5611439"
25/09/2022 23:58:00,"262,3898539"
26/09/2022 23:58:00,"259,7420952"
27/09/2022 23:58:00,"257,3547745"
28/09/2022 23:58:00,"259,4728942"
29/09/2022 23:58:00,"259,8053423"
30/09/2022 23:58:00,"254,056557"
01/10/2022 23:58:00,"254,056557"
02/10/2022 23:58:00,"252,4839692"
03/10/2022 23:58:00,"263,3482324"
04/10/2022 23:58:00,"257,0266974"
05/10/2022 23:58:00,"247,8279998"
06/10/2022 23:58:00,"251,2516582"
07/10/2022 23:58:00,"245,0120518"
08/10/2022 23:58:00,"245,0120518"
09/10/2022 23:58:00,"236,720678"
10/10/2022 23:58:00,"247,3280859"
11/10/2022 23:58:00,"238,9360972"
12/10/2022 23:58:00,"240,2540118"
13/10/2022 23:58:00,"239,9315987"
14/10/2022 23:58:00,"246,6650749"
15/10/2022 23:58:00,"246,6650749"
16/10/2022 23:58:00,"245,9918676"
17/10/2022 23:58:00,"248,7138577"
18/10/2022 23:58:00,"248,1141935"
19/10/2022 23:58:00,"255,9187048"
20/10/2022 23:58:00,"252,2818068"
21/10/2022 23:58:00,"251,636593"
22/10/2022 23:58:00,"251,636593"
23/10/2022 23:58:00,"253,3193364"
24/10/2022 23:58:00,"251,2537565"
25/10/2022 23:58:00,"249,6427712"
26/10/2022 23:58:00,"252,8575634"
27/10/2022 23:58:00,"253,4908414"
28/10/2022 23:58:00,"252,586025"
29/10/2022 23:58:00,"252,586025"
31/10/2022 23:58:00,"252,0576605"
01/11/2022 23:58:00,"253,9454742"
02/11/2022 23:58:00,"254,2480459"
03/11/2022 23:58:00,"252,9453522"
04/11/2022 23:58:00,"251,6224353"
05/11/2022 23:58:00,"251,6240473"
06/11/2022 23:58:00,"251,6240473"
07/11/2022 23:58:00,"255,1477747"
08/11/2022 23:58:00,"256,4334402"
09/11/2022 23:58:00,"254,0569551"
10/11/2022 23:58:00,"254,997165"
11/11/2022 23:58:00,"255,4065196"
12/11/2022 23:58:00,"255,4081701"
13/11/2022 23:58:00,"255,4081701"
14/11/2022 23:58:00,"260,5503513"
15/11/2022 23:58:00,"253,2265783"
16/11/2022 23:58:00,"257,4411523"
17/11/2022 23:58:00,"260,114124"
18/11/2022 23:58:00,"256,7020312"
19/11/2022 23:58:00,"256,7036736"
20/11/2022 23:58:00,"256,7036736"
21/11/2022 23:58:00,"259,5765441"
22/11/2022 23:58:00,"258,1712626"
23/11/2022 23:58:00,"256,753579"
24/11/2022 23:58:00,"258,3609054"
25/11/2022 23:58:00,"258,9444286"
26/11/2022 23:58:00,"258,9427766"
27/11/2022 23:58:00,"258,9427766"
28/11/2022 23:58:00,"254,439614"
29/11/2022 23:58:00,"258,3197146"
30/11/2022 23:58:00,"256,0513658"
01/12/2022 23:58:00,"250,7020314"
02/12/2022 23:58:00,"245,6495591"
03/12/2022 23:58:00,"245,6575546"
04/12/2022 23:58:00,"254,5350165"
05/12/2022 23:58:00,"256,1740365"
06/12/2022 23:58:00,"257,869176"
07/12/2022 23:58:00,"245,4713704"
08/12/2022 23:58:00,"245,7634103"
09/12/2022 23:58:00,"241,9642808"
10/12/2022 23:58:00,"249,1127062"
11/12/2022 23:58:00,"249,1127062"
12/12/2022 23:58:00,"250,0407473"
13/12/2022 23:58:00,"245,9241623"
14/12/2022 23:58:00,"238,9596072"
15/12/2022 23:58:00,"241,5706157"
16/12/2022 23:58:00,"240,5793152"
17/12/2022 23:58:00,"240,5777746"
18/12/2022 23:58:00,"240,5777746"
19/12/2022 23:58:00,"223,0780717"
20/12/2022 23:58:00,"216,7027024"
21/12/2022 23:58:00,"211,6804696"
22/12/2022 23:58:00,"227,9123535"
23/12/2022 23:58:00,"225,0646776"
24/12/2022 23:58:00,"221,4683563"
25/12/2022 23:58:00,"221,4683563"
26/12/2022 23:58:00,"228,1724671"
27/12/2022 23:58:00,"222,9957231"
28/12/2022 23:58:00,"216,926492"
29/12/2022 23:58:00,"210,9812144"
30/12/2022 23:58:00,"208,0832402"
31/12/2022 23:58:00,"210,1890604"
01/01/2023 23:58:00,"210,1890604"
02/01/2023 23:58:00,"218,944"
03/01/2023 23:58:00,"215,1247284"
04/01/2023 23:58:00,"214,5724"
05/01/2023 23:58:00,"216,4932"
06/01/2023 23:58:00,"215,0989501"
07/01/2023 23:58:00,"215,1003288"
08/01/2023 23:58:00,"215,1003288"
09/01/2023 23:58:00,"222,7305894"
10/01/2023 23:58:00,"222,7642445"
11/01/2023 23:58:00,"222,7810082"
12/01/2023 23:58:00,"223,7097745"
13/01/2023 23:58:00,"218,9426265"
14/01/2023 23:58:00,"228,98922"
15/01/2023 23:58:00,"228,98922"
16/01/2023 23:58:00,"219,29228"
17/01/2023 23:58:00,"221,3652"
18/01/2023 23:58:00,"219,49584"
19/01/2023 23:58:00,"218,18181"
20/01/2023 23:58:00,"217,6982861"
21/01/2023 23:58:00,"220,4861275"
22/01/2023 23:58:00,"220,4861275"
23/01/2023 23:58:00,"217,6015"
24/01/2023 23:58:00,"215,3592"
25/01/2023 23:58:00,"215,714828"
26/01/2023 23:58:00,"215,022575"
27/01/2023 23:58:00,"211,5569861"
28/01/2023 23:58:00,"211,681456"
29/01/2023 23:58:00,"211,681456"
30/01/2023 23:58:00,"214,4285"
31/01/2023 23:58:00,"212,2726593"
01/02/2023 23:58:00,"212,4265"
02/02/2023 23:58:00,"198,1464674"
03/02/2023 23:58:00,"213,349455"
04/02/2023 23:58:00,"213,36502"
05/02/2023 23:58:00,"213,36502"
06/02/2023 23:58:00,"212,648"
07/02/2023 23:58:00,"209,93742"
08/02/2023 23:58:00,"206,259976"
09/02/2023 23:58:00,"207,1843898"
10/02/2023 23:58:00,"205,6271282"
11/02/2023 23:58:00,"207,692496"
12/02/2023 23:58:00,"207,692496"
13/02/2023 23:58:00,"205,1825479"
14/02/2023 23:58:00,"206,1384095"
15/02/2023 23:58:00,"205,4432952"
16/02/2023 23:58:00,"202,568616"
17/02/2023 23:58:00,"204,754432"
18/02/2023 23:58:00,"204,79809"
19/02/2023 23:58:00,"204,79809"
20/02/2023 23:58:00,"200,7373988"
21/02/2023 23:58:00,"204,1222"
22/02/2023 23:58:00,"202,8132"
23/02/2023 23:58:00,"201,6846"
24/02/2023 23:58:00,"200,6126949"
25/02/2023 23:58:00,"200,638755"
26/02/2023 23:58:00,"200,638755"
27/02/2023 23:58:00,"203,8006"
28/02/2023 23:58:00,"202,9968"
01/03/2023 23:58:00,"202,430241"
02/03/2023 23:58:00,"202,86328"
03/03/2023 23:58:00,"202,25478"
04/03/2023 23:58:00,"202,2284703"
05/03/2023 23:58:00,"202,2284703"
06/03/2023 23:58:00,"203,5130204"
07/03/2023 23:58:00,"204,23151"
08/03/2023 23:58:00,"203,1675"
09/03/2023 23:58:00,"204,14502"
10/03/2023 23:58:00,"202,944771"
11/03/2023 23:58:00,"203,000512"
12/03/2023 23:58:00,"203,000512"
13/03/2023 23:58:00,"204,01516"
14/03/2023 23:58:00,"202,9104"
15/03/2023 23:58:00,"203,39406"
16/03/2023 23:58:00,"201,56554"
17/03/2023 23:58:00,"199,5974324"
18/03/2023 23:58:00,"199,636815"
19/03/2023 23:58:00,"199,636815"
20/03/2023 23:58:00,"197,886"
21/03/2023 23:58:00,"197,90436"
22/03/2023 23:58:00,"198,263"
23/03/2023 23:58:00,"198,01852"
24/03/2023 23:58:00,"196,1585606"
25/03/2023 23:58:00,"196,144333"
26/03/2023 23:58:00,"195,9257468"
27/03/2023 23:58:00,"197,455025"
28/03/2023 23:58:00,"196,69666"
29/03/2023 23:58:00,"194,357295"
30/03/2023 23:58:00,"194,3588"
31/03/2023 23:58:00,"191,8190165"
01/04/2023 23:58:00,"191,8190165"
02/04/2023 23:58:00,"192,0676228"
03/04/2023 23:58:00,"189,56965"
04/04/2023 23:58:00,"188,62038"
05/04/2023 23:58:00,"186,50132"
06/04/2023 23:58:00,"183,8123227"
07/04/2023 23:58:00,"184,0624082"
08/04/2023 23:58:00,"183,836309"
09/04/2023 23:58:00,"183,7185368"
10/04/2023 23:58:00,"183,0589207"
11/04/2023 23:58:00,"183,87729"
12/04/2023 23:58:00,"180,698465"
13/04/2023 23:58:00,"180,1728"
14/04/2023 23:58:00,"181,1914677"
15/04/2023 23:58:00,"181,23345"
16/04/2023 23:58:00,"180,0944518"
17/04/2023 23:58:00,"181,1434"
18/04/2023 23:58:00,"181,9558"
19/04/2023 23:58:00,"183,67344"
20/04/2023 23:58:00,"182,64012"
21/04/2023 23:58:00,"183,2116738"
22/04/2023 23:58:00,"183,2116738"
23/04/2023 23:58:00,"182,0949036"
24/04/2023 23:58:00,"183,37515"
25/04/2023 23:58:00,"182,8044"
26/04/2023 23:58:00,"181,36313"
27/04/2023 23:58:00,"179,43848"
28/04/2023 23:58:00,"182,299623"
29/04/2023 23:58:00,"182,299623"
30/04/2023 23:58:00,"182,1830828"
01/05/2023 23:58:00,"181,7241333"
02/05/2023 23:58:00,"184,1112"
03/05/2023 23:58:00,"184,68069"
04/05/2023 23:58:00,"187,177746"
05/05/2023 23:58:00,"188,4149714"
06/05/2023 23:58:00,"188,4149714"
07/05/2023 23:58:00,"188,4257147"
08/05/2023 23:58:00,"189,8325"
09/05/2023 23:58:00,"189,31294"
10/05/2023 23:58:00,"193,03974"
11/05/2023 23:58:00,"191,868795"
12/05/2023 23:58:00,"191,925162"
13/05/2023 23:58:00,"191,925162"
14/05/2023 23:58:00,"190,4903223"
15/05/2023 23:58:00,"185,5293"
16/05/2023 23:58:00,"184,8717"
17/05/2023 23:58:00,"186,55131"
18/05/2023 23:58:00,"185,55504"
19/05/2023 23:58:00,"184,3086567"
20/05/2023 23:58:00,"186,31392"
21/05/2023 23:58:00,"186,1608269"
22/05/2023 23:58:00,"184,88412"
23/05/2023 23:58:00,"185,74065"
24/05/2023 23:58:00,"186,524832"
25/05/2023 23:58:00,"187,125"
26/05/2023 23:58:00,"189,99495"
27/05/2023 23:58:00,"189,99495"
28/05/2023 23:58:00,"189,1313637"
29/05/2023 23:58:00,"186,4016"
30/05/2023 23:58:00,"199,2207"
31/05/2023 23:58:00,"183,70384"
01/06/2023 23:58:00,"183,95238"
02/06/2023 23:58:00,"184,0106545"
03/06/2023 23:58:00,"184,14631"
04/06/2023 23:58:00,"185,352895"
05/06/2023 23:58:00,"184,282295"
06/06/2023 23:58:00,"182,77688"
07/06/2023 23:58:00,"182,53914"
08/06/2023 23:58:00,"180,85084"
09/06/2023 23:58:00,"179,8646399"
10/06/2023 23:58:00,"179,966904"
11/06/2023 23:58:00,"179,2290672"
12/06/2023 23:58:00,"177,26828"
13/06/2023 23:58:00,"177,08979"
14/06/2023 23:58:00,"177,4171"
15/06/2023 23:58:00,"178,46606"
16/06/2023 23:58:00,"179,14892"
17/06/2023 23:58:00,"179,14892"
18/06/2023 23:58:00,"178,7035358"
19/06/2023 23:58:00,"179,04544"
20/06/2023 23:58:00,"177,1089148"
21/06/2023 23:58:00,"178,56885"
22/06/2023 23:58:00,"184,44725"
23/06/2023 23:58:00,"177,6812578"
24/06/2023 23:58:00,"179,757875"
25/06/2023 23:58:00,"179,0882055"
26/06/2023 23:58:00,"178,21215"
27/06/2023 23:58:00,"175,4185559"
28/06/2023 23:58:00,"174,22903"
29/06/2023 23:58:00,"173,38664"
30/06/2023 23:58:00,"169,2103277"
01/07/2023 23:58:00,"169,2103277"
02/07/2023 23:58:00,"170,324432"
03/07/2023 23:58:00,"168,17552"
04/07/2023 23:58:00,"164,9599"
05/07/2023 23:58:00,"165,24392"
06/07/2023 23:58:00,"166,474728"
07/07/2023 23:58:00,"166,0320576"
08/07/2023 23:58:00,"166,130584"
09/07/2023 23:58:00,"165,704548"
10/07/2023 23:58:00,"167,9749017"
11/07/2023 23:58:00,"167,4136765"
12/07/2023 23:58:00,"164,9765"
13/07/2023 23:58:00,"165,9894"
14/07/2023 23:58:00,"166,0962958"
15/07/2023 23:58:00,"166,15568"
16/07/2023 23:58:00,"165,597874"
17/07/2023 23:58:00,"165,4068"
18/07/2023 23:58:00,"164,69614"
19/07/2023 23:58:00,"162,96304"
20/07/2023 23:58:00,"167,07165"
21/07/2023 23:58:00,"166,204155"
22/07/2023 23:58:00,"166,204155"
23/07/2023 23:58:00,"165,8805681"
24/07/2023 23:58:00,"166,13779"
25/07/2023 23:58:00,"166,70488"
26/07/2023 23:58:00,"166,72777"
27/07/2023 23:58:00,"166,3469"
28/07/2023 23:58:00,"163,901364"
29/07/2023 23:58:00,"163,901364"
30/07/2023 23:58:00,"163,8307848"
31/07/2023 23:58:00,"164,7379686"
01/08/2023 23:58:00,"163,71742"
02/08/2023 23:58:00,"161,7886"
03/08/2023 23:58:00,"159,5307128"
04/08/2023 23:58:00,"157,8500457"
05/08/2023 23:58:00,"157,8500457"
06/08/2023 23:58:00,"158,0961097"
07/08/2023 23:58:00,"159,0228416"
08/08/2023 23:58:00,"156,482088"
09/08/2023 23:58:00,"156,93624"
10/08/2023 23:58:00,"157,2121036"
11/08/2023 23:58:00,"153,1890448"
12/08/2023 23:58:00,"153,1890448"
13/08/2023 23:58:00,"153,1240643"
14/08/2023 23:58:00,"158,1594293"
15/08/2023 23:58:00,"155,3915138"
16/08/2023 23:58:00,"162,5023084"
17/08/2023 23:58:00,"162,5059076"
18/08/2023 23:58:00,"162,67955"
19/08/2023 23:58:00,"162,67955"
20/08/2023 23:58:00,"160,4241945"
21/08/2023 23:58:00,"163,7772704"
22/08/2023 23:58:00,"162,0246045"
23/08/2023 23:58:00,"160,9295672"
24/08/2023 23:58:00,"161,1995135"
25/08/2023 23:58:00,"160,89863"
26/08/2023 23:58:00,"160,89863"
27/08/2023 23:58:00,"160,0251525"
28/08/2023 23:58:00,"159,5179153"
29/08/2023 23:58:00,"159,25932"
30/08/2023 23:58:00,"157,948775"
31/08/2023 23:58:00,"158,85933"
01/09/2023 23:58:00,"157,5476762"
02/09/2023 23:58:00,"157,5476762"
03/09/2023 23:58:00,"157,9531096"
04/09/2023 23:58:00,"158,1450334"
05/09/2023 23:58:00,"158,0289519"
06/09/2023 23:58:00,"156,7537034"
07/09/2023 23:58:00,"155,7213"
08/09/2023 23:58:00,"157,2726284"
09/09/2023 23:58:00,"157,2726284"
10/09/2023 23:58:00,"156,6498333"
11/09/2023 23:58:00,"161,3199341"
12/09/2023 23:58:00,"161,6848846"
13/09/2023 23:58:00,"159,8687931"
14/09/2023 23:58:00,"161,1451611"
15/09/2023 23:58:00,"158,6688"
16/09/2023 23:58:00,"158,6688"
17/09/2023 23:58:00,"158,4756866"
18/09/2023 23:58:00,"160,22834"
19/09/2023 23:58:00,"157,7314323"
20/09/2023 23:58:00,"159,90801"
21/09/2023 23:58:00,"160,198311"
22/09/2023 23:58:00,"159,2971941"
23/09/2023 23:58:00,"159,2971941"
24/09/2023 23:58:00,"159,5266019"
25/09/2023 23:58:00,"160,6612098"
26/09/2023 23:58:00,"160,3249724"
27/09/2023 23:58:00,"158,7539792"
28/09/2023 23:58:00,"160,0455703"
29/09/2023 23:58:00,"160,4325242"
30/09/2023 23:58:00,"160,4325242"
01/10/2023 23:58:00,"157,5763971"
02/10/2023 23:58:00,"156,9888709"
03/10/2023 23:58:00,"154,6196823"
04/10/2023 23:58:00,"156,6384115"
05/10/2023 23:58:00,"156,15369"
06/10/2023 23:58:00,"154,7622071"
07/10/2023 23:58:00,"154,7622071"
08/10/2023 23:58:00,"154,4316286"
09/10/2023 23:58:00,"158,0439377"
10/10/2023 23:58:00,"156,660505"
11/10/2023 23:58:00,"160,4830521"
12/10/2023 23:58:00,"161,00997"
13/10/2023 23:58:00,"160,597548"
14/10/2023 23:58:00,"160,597548"
15/10/2023 23:58:00,"160,392913"
16/10/2023 23:58:00,"160,959051"
17/10/2023 23:58:00,"160,3854884"
18/10/2023 23:58:00,"161,057681"
19/10/2023 23:58:00,"164,7890296"
20/10/2023 23:58:00,"166,1412924"
21/10/2023 23:58:00,"166,1412924"
22/10/2023 23:58:00,"166,1831838"
23/10/2023 23:58:00,"167,9166006"
24/10/2023 23:58:00,"169,6839819"
25/10/2023 23:58:00,"168,8467333"
26/10/2023 23:58:00,"169,9311944"
27/10/2023 23:58:00,"168,7642841"
28/10/2023 23:58:00,"168,7642841"
30/10/2023 23:58:00,"171,1091529"
31/10/2023 23:58:00,"168,668577"
01/11/2023 23:58:00,"171,622851"
02/11/2023 23:58:00,"169,7352124"
03/11/2023 23:58:00,"169,8025066"
04/11/2023 23:58:00,"169,8025066"
06/11/2023 23:58:00,"167,9792805"
07/11/2023 23:58:00,"169,7900027"
08/11/2023 23:58:00,"170,05824"
09/11/2023 23:58:00,"171,3412419"
10/11/2023 23:58:00,"170,1160102"
11/11/2023 23:58:00,"170,1160102"
13/11/2023 23:58:00,"170,3861451"
14/11/2023 23:58:00,"168,7202715"
15/11/2023 23:58:00,"173,153604"
16/11/2023 23:58:00,"173,127491"
17/11/2023 23:58:00,"171,087334"
18/11/2023 23:58:00,"171,087334"
20/11/2023 23:58:00,"173,6325295"
21/11/2023 23:58:00,"175,629729"
22/11/2023 23:58:00,"176,580768"
23/11/2023 23:58:00,"175,4615062"
24/11/2023 23:58:00,"172,9463506"
25/11/2023 23:58:00,"172,9463506"
27/11/2023 23:58:00,"173,688795"
28/11/2023 23:58:00,"171,6133953"
29/11/2023 23:58:00,"173,63689"
30/11/2023 23:58:00,"172,752723"
01/12/2023 23:58:00,"168,7332392"
02/12/2023 23:58:00,"169,1583979"
04/12/2023 23:58:00,"169,5514931"
05/12/2023 23:58:00,"171,2734524"
06/12/2023 23:58:00,"166,747464"
